,uid,history,prob
15110,47902809,"重启之极海听雷High, 99分女朋友High, 哪吒降妖记High, 锦绣南歌High, 少年之名High, 民初奇人传High, 塞上风云记High, 对白第三季High, 亲爱的义祁君High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 致我们甜甜的小美满High, 侠探简不知High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High",1.0000000000000002
15111,42343395,"重启之极海听雷High, 99分女朋友High, 哪吒降妖记High, 锦绣南歌High, 少年之名High, 民初奇人传High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 侠探简不知High, 致我们甜甜的小美满High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High",0.9500000000000001
15112,61209010,"重启之极海听雷High, 99分女朋友High, 锦绣南歌High, 少年之名High, 民初奇人传High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 致我们甜甜的小美满High, 侠探简不知High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High",0.9534625892455924
15113,43786754,"重启之极海听雷High, 99分女朋友High, 哪吒降妖记High, 锦绣南歌High, 少年之名High, 民初奇人传High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 致我们甜甜的小美满High, 侠探简不知High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High, 饥饿游戏TheHungerGamesMedium",0.9770084209183943
15114,1804120,"重启之极海听雷High, 99分女朋友High, 锦绣南歌High, 哪吒降妖记High, 少年之名High, 民初奇人传High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 侠探简不知High, 致我们甜甜的小美满High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High",1.0000000000000002
15115,1872499,"重启之极海听雷High, 99分女朋友High, 哪吒降妖记High, 锦绣南歌High, 少年之名High, 民初奇人传High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 致我们甜甜的小美满High, 侠探简不知High, 不完美的她High, 叹息桥歎息橋High, 无心法师3High, 绝地战警疾速追击BadBoysforLifeHigh, 小妇人LittleWomenHigh, 我不是购物狂High",1.0000000000000002
15116,54745791,"重启之极海听雷High, 99分女朋友High, 哪吒降妖记High, 锦绣南歌High, 少年之名High, 民初奇人传High, 塞上风云记High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 侠探简不知High, 致我们甜甜的小美满High, 不完美的她High, 叹息桥歎息橋High, 绝地战警疾速追击BadBoysforLifeHigh, 无心法师3High, 小妇人LittleWomenHigh, 我不是购物狂High",0.9770084209183943
15117,60373096,"重启之极海听雷High, 十三猎杀High, 哪吒降妖记High, 花样实习生High, 99分女朋友High, 锦绣南歌High, 少年之名High, 民初奇人传High, 塞上风云记High, 对白第三季High, 亲爱的义祁君High, 极限挑战第六季High, 笑起来真好看High, 歌手当打之年High, 猎狐High, 欢乐喜剧人第六季High, 侠探简不知High, 致我们甜甜的小美满High, 不完美的她High, 叹息桥歎息橋High, 绝地战警疾速追击BadBoysforLifeHigh, 无心法师3High, 小妇人LittleWomenHigh, 我不是购物狂High",0.957427107756338
15122,38552775,"锦绣南歌High, 重启之极海听雷High, 河神2High, 黑水DarkWatersHigh, 谁说我结不了婚High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 梦回High, 我不是购物狂High, 绝代双骄High, 想见你想見你High, 只有芸知道High, 第二次也很美High",0.8104432008587533
15123,44222150,"锦绣南歌High, 重启之极海听雷High, 河神2High, 谁说我结不了婚High, 笑起来真好看High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 手可摘星辰High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 热血同行High, 我在北京等你High, 将夜2High, 梦回High, 绝代双骄High, 我不是购物狂Medium, 只有芸知道High, 第二次也很美High",0.818181818181818
15124,liufengsheng,"锦绣南歌High, 重启之极海听雷High, 河神2High, 时代我High, 谁说我结不了婚High, 塞上风云记High, 笑起来真好看High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 梦回High, 绝代双骄High, 我不是购物狂High, 新世界High, 第二次也很美High",0.818181818181818
15125,46577910,"锦绣南歌High, 重启之极海听雷High, 河神2High, 咱们裸熊电影版WeBareBearsTheMovieHigh, 谁说我结不了婚High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 梦回High, 将夜2High, 我不是购物狂High, 只有芸知道High, 第二次也很美High",0.9192547197409878
15126,54126813,"锦绣南歌High, 重启之极海听雷High, 河神2High, 永生守卫TheOldGuardHigh, 谁说我结不了婚High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 梦回High, 将夜2High, 绝代双骄High, 我不是购物狂High, 只有芸知道High, 第二次也很美High",0.9192547197409878
15127,35103248,"重启之极海听雷High, 锦绣南歌High, 天舞纪High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 热血同行High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 我不是购物狂High, 只有芸知道High, 第二次也很美High",0.8207826816681232
15128,45509661,"锦绣南歌High, 重启之极海听雷High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你Medium, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 热血少年High",0.9146591207600472
15129,53615190,"锦绣南歌High, 重启之极海听雷High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你Medium, 将夜2High, 绝代双骄High, 梦回High, 唐人街探案High, 我不是购物狂High, 新世界High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15130,3134262,"重启之极海听雷High, 锦绣南歌High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你Medium, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15131,43346649,"锦绣南歌High, 重启之极海听雷High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你Medium, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15132,49435260,"重启之极海听雷High, 锦绣南歌High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 热血少年High",0.8823529411764706
15133,56094223,"重启之极海听雷High, 锦绣南歌High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 梦回High, 唐人街探案High, 新世界High, 只有芸知道High, 第二次也很美High",0.9411764705882353
15134,48238347,"重启之极海听雷High, 锦绣南歌High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 只有芸知道High",0.97182531580755
15135,2890326,"重启之极海听雷High, 锦绣南歌High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 我不是购物狂High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15136,68419968,"锦绣南歌High, 重启之极海听雷High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 唐人街探案High, 新世界High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15137,39537489,"锦绣南歌High, 重启之极海听雷High, 猎狐High, 不完美的她High, 奈何boss要娶我2High, 你好生活High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 梦回High, 新世界High, 绝代双骄High, 热血同行High, 想见你想見你High, 我不是购物狂Medium, 只有芸知道High, 第二次也很美High, 热血少年High",0.8672273827165131
15138,59712689,"锦绣南歌High, 重启之极海听雷High, 99分女朋友High, 谁说我结不了婚High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 梦回High, 新世界High, 热血同行High, 绝代双骄High, 想见你想見你High, 唐人街探案High, 我不是购物狂High, 只有芸知道High, 第二次也很美High, 热血少年High",0.912870929175277
15139,44826634,"锦绣南歌High, 重启之极海听雷High, 99分女朋友High, 谁说我结不了婚High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 梦回High, 新世界High, 热血同行High, 绝代双骄High, 想见你想見你High, 我不是购物狂High, 热血少年High",0.912870929175277
15140,26662624,"锦绣南歌High, 重启之极海听雷High, 谁说我结不了婚High, 99分女朋友High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 谁都渴望遇见你High, 完美关系High, 热血同行High, 我在北京等你High, 将夜2High, 我不是购物狂High, 想见你想見你High, 绝代双骄High, 梦回High, 新世界High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15141,79806897,"锦绣南歌High, 重启之极海听雷High, 99分女朋友High, 谁说我结不了婚High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 谁都渴望遇见你High, 完美关系High, 热血同行High, 我在北京等你High, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 新世界High, 想见你想見你High, 只有芸知道High, 第二次也很美High",1.0000000000000002
15142,2658990,"锦绣南歌High, 重启之极海听雷High, 99分女朋友High, 谁说我结不了婚High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 谁都渴望遇见你High, 完美关系High, 我在北京等你High, 将夜2High, 我不是购物狂High, 热血同行High, 绝代双骄High, 澳门人家High, 梦回High, 大明风华High, 惹不起的殿下大人Medium, 剑王朝High, 鹤唳华亭High, 第二次也很美High, 演技派High, 去他的世界第二季TheEndoftheFingWorldSeason2High, 演员请就位第一季High, 大约在冬季High, 热血少年High",0.9181561700975341
15143,renbuzaile,"锦绣南歌High, 重启之极海听雷High, 谁说我结不了婚High, 99分女朋友High, 痕迹High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 谁都渴望遇见你High, 完美关系High, 我在北京等你High, 将夜2High, 我不是购物狂High, 热血同行High, 绝代双骄High, 澳门人家High, 梦回High, 大明风华High, 惹不起的殿下大人High, 剑王朝High, 鹤唳华亭High, 第二次也很美High, 演技派High, 小丑JokerHigh, 演员请就位第一季High, 大约在冬季High, 热血少年High",0.9181561700975341
15144,2068445,"锦绣南歌High, 重启之极海听雷High, 谁说我结不了婚High, 99分女朋友High, 痕迹High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 完美关系High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 梦回High, 新世界High, 绝代双骄High, 热血同行High, 小妇人LittleWomenHigh, 只有芸知道High, 第二次也很美High, 热血少年High",0.938083151964686
15145,112203567,"锦绣南歌High, 重启之极海听雷High, 谁说我结不了婚High, 99分女朋友High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 无心法师3High, 谁都渴望遇见你High, 热血同行High, 完美关系High, 我在北京等你High, 将夜2High, 我不是购物狂High, 绝代双骄High, 梦回High, 新世界High, 只有芸知道High, 第二次也很美High",0.957427107756338
15146,73883743,"锦绣南歌High, 重启之极海听雷High, 99分女朋友High, 谁说我结不了婚High, 痕迹High, 极限挑战第六季High, 楼下女友请签收High, 猎狐High, 不完美的她High, 你好生活High, 奈何boss要娶我2High, 完美关系High, 无心法师3High, 谁都渴望遇见你High, 我在北京等你High, 将夜2High, 我不是购物狂High, 梦回High, 新世界High, 热血同行High, 绝代双骄High, 只有芸知道High, 第二次也很美High, 热血少年High",1.0000000000000002
